Date,AAPL,MSFT,GOOGL,GOOG,AMZN,META,TSLA,NVDA,ORCL,INTC,CRM,ADBE,CSCO,AMD,IBM
2024-09-13,222.01138305664062,428.8699035644531,157.09881591796875,158.01051330566406,186.49000549316406,523.2320556640625,230.2899932861328,119.0808334350586,160.69285583496094,19.65999984741211,253.48301696777344,536.8699951171875,48.762237548828125,152.30999755859375,211.70005798339844
2024-09-16,215.84495544433594,429.6169128417969,157.6974334716797,158.62911987304688,184.88999938964844,532.3765869140625,226.77999877929688,116.7612075805664,168.9243621826172,20.90999984741211,255.81301879882812,521.5,49.966609954833984,152.0800018310547,214.03598022460938
2024-09-17,216.31390380859375,433.41168212890625,158.95455932617188,159.9161834716797,186.8800048828125,535.4114379882812,227.8699951171875,115.57140350341797,166.08795166015625,21.469999313354492,254.100341796875,515.030029296875,49.555362701416016,150.82000732421875,211.04957580566406
2024-09-18,220.20535278320312,429.0890197753906,159.44342041015625,160.44497680664062,186.42999267578125,537.0386352539062,227.1999969482422,113.35176086425781,163.17221069335938,20.770000457763672,251.74673461914062,508.1300048828125,49.51619338989258,148.2899932861328,211.84791564941406
2024-09-19,228.3673858642578,436.93756103515625,161.76808166503906,162.86947631835938,189.8699951171875,558.1527709960938,243.9199981689453,117.85103607177734,166.2069549560547,21.139999389648438,265.27001953125,526.4400024414062,50.36806869506836,156.74000549316406,210.81301879882812
2024-09-20,227.6988525390625,433.53118896484375,163.21475219726562,164.2662811279297,191.60000610351562,560.39892578125,238.25,115.98133850097656,166.61358642578125,21.84000015258789,266.0778503417969,522.2999877929688,50.887020111083984,155.9499969482422,214.56820678710938
2024-09-23,225.97265625,431.77825927734375,161.47874450683594,162.69985961914062,193.8800048828125,563.4537963867188,250.0,116.24130249023438,164.5804901123047,22.559999465942383,263.4948425292969,527.8699951171875,51.10243606567383,156.75,217.3279266357422
2024-09-24,226.8706817626953,427.4555969238281,161.917724609375,163.2685546875,193.9600067138672,562.3756713867188,254.27000427246094,120.85055541992188,164.43173217773438,22.809999465942383,269.7080078125,524.0700073242188,51.42556381225586,158.32000732421875,217.79116821289062
2024-09-25,225.8728790283203,430.3838195800781,161.11956787109375,162.6200408935547,192.52999877929688,567.34716796875,257.0199890136719,123.4901351928711,164.90777587890625,23.540000915527344,273.3481140136719,517.9000244140625,51.552852630615234,162.02000427246094,218.04742431640625
2024-09-26,227.02035522460938,429.5870361328125,162.35671997070312,163.4581298828125,191.16000366210938,566.8780517578125,254.22000122070312,124.02005004882812,166.71275329589844,23.920000076293945,275.01361083984375,515.3800048828125,51.748680114746094,167.49000549316406,220.2157745361328
2024-09-27,227.2897491455078,426.3101501464844,163.5739288330078,164.91481018066406,187.97000122070312,566.3988037109375,260.4599914550781,121.38047790527344,167.34747314453125,23.90999984741211,275.8912353515625,515.47998046875,51.91514205932617,164.35000610351562,217.6630401611328
2024-09-30,232.4883270263672,428.5810546875,165.46957397460938,166.8105010986328,186.3300018310547,571.47021484375,261.6300048828125,121.42046356201172,168.99375915527344,23.459999084472656,272.9691467285156,517.780029296875,52.1109733581543,164.0800018310547,217.8995819091797
2024-10-01,225.71324157714844,419.00946044921875,166.60696411132812,168.03770446777344,185.1300048828125,575.4933471679688,258.0199890136719,116.9811782836914,165.780517578125,22.690000534057617,270.1368408203125,502.79998779296875,51.6409797668457,159.75,216.19448852539062
2024-10-02,226.281982421875,415.4636535644531,165.47955322265625,166.9302215576172,184.75999450683594,571.839599609375,249.02000427246094,118.83087921142578,166.3259735107422,22.389999389648438,278.7235412597656,505.80999755859375,51.917236328125,159.77999877929688,216.56900024414062
2024-10-03,225.17440795898438,414.87603759765625,165.47955322265625,166.83045959472656,181.9600067138672,581.78271484375,240.66000366210938,122.83023834228516,165.4829864501953,22.260000228881836,280.149658203125,503.79998779296875,51.729774475097656,162.85000610351562,219.51600646972656
2024-10-04,226.30194091796875,414.39794921875,166.67678833007812,168.17738342285156,186.50999450683594,594.930419921875,250.0800018310547,124.89990234375,169.44998168945312,22.59000015258789,286.9711608886719,507.2200012207031,52.045501708984375,170.89999389648438,222.74880981445312
2024-10-07,221.20315551757812,407.90399169921875,162.6061553955078,164.016845703125,180.8000030517578,583.789306640625,240.8300018310547,127.69945526123047,168.56732177734375,22.3799991607666,283.79974365234375,487.29998779296875,51.8087043762207,170.97000122070312,223.85269165039062
2024-10-08,225.27420043945312,413.0533447265625,164.00294494628906,165.32386779785156,182.72000122070312,591.8855590820312,244.5,132.86862182617188,172.93099975585938,23.31999969482422,290.7807922363281,496.239990234375,52.0257682800293,172.8000030517578,225.33111572265625
2024-10-09,229.03591918945312,415.7923278808594,161.4887237548828,162.6898651123047,185.1699981689453,589.5095825195312,241.0500030517578,132.628662109375,176.8186492919922,23.459999084472656,287.14068603515625,494.0799865722656,52.84468460083008,171.02000427246094,230.9293975830078
2024-10-10,228.53701782226562,414.1788330078125,161.70822143554688,162.80958557128906,186.64999389648438,582.8408813476562,238.77000427246094,134.78831481933594,174.35360717773438,23.219999313354492,289.38458251953125,503.57000732421875,52.824951171875,164.17999267578125,229.66781616210938
2024-10-11,227.05029296875,414.6568908691406,162.8655548095703,164.1465606689453,188.82000732421875,588.9505615234375,217.8000030517578,134.7783203125,174.71142578125,23.559999465942383,287.3202209472656,495.4200134277344,53.52546691894531,167.88999938964844,229.90435791015625
2024-10-14,230.79205322265625,417.4656677246094,164.5816192626953,165.972412109375,187.5399932861328,589.419677734375,219.16000366210938,138.0478057861328,175.05931091308594,23.440000534057617,290.85064697265625,509.6499938964844,53.54520034790039,165.27000427246094,231.87557983398438
2024-10-15,233.33645629882812,417.0672302246094,165.08047485351562,166.52114868164062,187.69000244140625,585.2767944335938,219.57000732421875,131.57884216308594,173.04153442382812,22.65999984741211,287.56951904296875,508.0299987792969,53.35773849487305,156.63999938964844,229.6086883544922
2024-10-16,231.27099609375,414.45770263671875,164.78114318847656,166.3615264892578,186.88999938964844,575.8128051757812,221.3300018310547,135.6981658935547,173.7174530029297,22.309999465942383,290.0727233886719,502.5400085449219,55.62702178955078,156.1300048828125,230.3084716796875
2024-10-17,231.6401824951172,415.0552978515625,162.55625915527344,164.13656616210938,187.52999877929688,575.95263671875,220.88999938964844,136.90797424316406,174.6219482421875,22.440000534057617,290.322021484375,496.8299865722656,55.64675521850586,156.25,229.5298309326172
2024-10-18,234.48391723632812,416.48956298828125,163.04515075683594,164.67535400390625,188.99000549316406,575.4933471679688,220.6999969482422,137.97779846191406,173.637939453125,22.770000457763672,292.1470947265625,494.8999938964844,56.0019416809082,155.97000122070312,228.85960388183594
2024-10-21,235.96067810058594,417.1070861816406,163.69366455078125,165.4236602783203,189.07000732421875,574.185546875,218.85000610351562,143.6868896484375,172.71353149414062,22.84000015258789,290.5015869140625,497.7099914550781,55.8342170715332,157.89999389648438,228.4160919189453
2024-10-22,235.342041015625,425.8022155761719,164.76119995117188,166.44134521484375,189.6999969482422,581.0240478515625,217.97000122070312,143.56690979003906,174.2541961669922,22.399999618530273,287.549560546875,493.1099853515625,55.844078063964844,154.08999633789062,228.90890502929688
2024-10-23,230.25323486328125,422.9038391113281,162.4066162109375,164.1066436767578,184.7100067138672,562.7349853515625,213.64999389648438,139.5375518798828,172.05751037597656,21.979999542236328,283.6601257324219,485.0299987792969,55.52835464477539,152.91000366210938,229.40170288085938
2024-10-24,230.0636749267578,423.0333251953125,162.34674072265625,164.1565399169922,186.3800048828125,566.818115234375,260.4800109863281,140.38742065429688,173.32980346679688,22.34000015258789,285.9838562011719,482.8699951171875,55.21263122558594,153.44000244140625,215.248291015625
2024-10-25,230.9018096923828,426.43963623046875,164.89089965820312,166.61094665527344,187.8300018310547,572.27880859375,269.19000244140625,141.51722717285156,172.47499084472656,22.68000030517578,289.673828125,483.7200012207031,54.99557113647461,156.22999572753906,211.58180236816406
2024-10-28,232.88743591308594,424.8858642578125,166.3375701904297,167.9578857421875,188.38999938964844,577.1804809570312,262.510009765625,140.4973907470703,171.381591796875,22.920000076293945,292.9748229980469,481.0400085449219,54.541709899902344,159.9199981689453,209.8471221923828
2024-10-29,233.15684509277344,430.2244873046875,169.29078674316406,170.7515411376953,190.8300018310547,592.2749633789062,259.5199890136719,141.22727966308594,172.38551330566406,22.899999618530273,298.08099365234375,485.3900146484375,54.936370849609375,166.25,207.4027862548828
2024-10-30,229.5946807861328,430.8021545410156,174.059814453125,175.7401885986328,192.72999572753906,590.79736328125,257.54998779296875,139.3175811767578,173.50869750976562,22.299999237060547,295.59771728515625,486.67999267578125,54.847572326660156,148.60000610351562,201.9523468017578
2024-10-31,225.4138946533203,404.72674560546875,170.71751403808594,172.2980194091797,186.39999389648438,566.6184692382812,249.85000610351562,132.7386474609375,166.8291778564453,21.520000457763672,290.58135986328125,478.0799865722656,54.03852462768555,144.07000732421875,203.7461700439453
2024-11-01,222.42047119140625,408.7306823730469,170.89707946777344,172.2581024169922,197.92999267578125,566.1991577148438,248.97999572753906,135.3782196044922,168.99606323242188,23.200000762939453,293.92230224609375,482.79998779296875,54.75877380371094,141.86000061035156,205.25416564941406
2024-11-04,221.52244567871094,406.82830810546875,168.851806640625,170.29257202148438,195.77999877929688,559.7301025390625,242.83999633789062,136.0281219482422,168.56863403320312,22.520000457763672,297.203369140625,481.3500061035156,55.08436584472656,140.7100067138672,203.3519287109375
2024-11-05,222.95928955078125,409.8163146972656,169.35064697265625,171.02093505859375,199.5,571.460205078125,251.44000244140625,139.8874969482422,170.74545288085938,23.31999969482422,296.68475341796875,486.4200134277344,55.40995788574219,141.66000366210938,204.5839385986328
2024-11-06,222.23089599609375,418.50146484375,176.10511779785156,177.92520141601562,207.08999633789062,571.0808715820312,288.5299987792969,145.58656311035156,180.1484832763672,25.049999237060547,306.0693054199219,504.8299865722656,57.09711837768555,145.10000610351562,210.52719116210938
2024-11-07,226.98043823242188,423.7304992675781,180.33538818359375,181.86624145507812,210.0500030517578,590.6976318359375,296.9100036621094,148.85606384277344,185.24758911132812,26.229999542236328,309.9388122558594,500.9200134277344,57.304317474365234,149.82000732421875,210.61590576171875
2024-11-08,226.7107391357422,420.85205078125,177.94090270996094,179.4517364501953,208.17999267578125,588.3416137695312,321.2200012207031,147.6062469482422,188.11024475097656,26.200000762939453,321.0785827636719,494.67999267578125,57.284584045410156,147.9499969482422,210.64547729492188
2024-11-11,223.98373413085938,416.34014892578125,179.93630981445312,181.55694580078125,206.83999633789062,582.1820068359375,350.0,145.23663330078125,187.990966796875,25.049999237060547,340.8050537109375,504.4800109863281,57.84697341918945,147.35000610351562,210.4976348876953
2024-11-12,223.98373413085938,421.340087890625,181.20339965820312,182.9038848876953,208.91000366210938,583.8292236328125,328.489990234375,148.26612854003906,188.43826293945312,24.15999984741211,340.22662353515625,526.4199829101562,57.9259033203125,143.6300048828125,209.46450805664062
2024-11-13,224.8727569580078,423.5014343261719,178.4696807861328,180.08030700683594,214.10000610351562,579.0173950195312,330.239990234375,146.2464599609375,188.4879608154297,24.920000076293945,340.7950439453125,532.5,58.389625549316406,139.3000030517578,209.52410888671875
2024-11-14,227.9693603515625,425.1846923828125,175.17726135253906,176.94744873046875,211.47999572753906,576.1821899414062,311.17999267578125,146.7363739013672,185.92349243164062,25.030000686645508,330.7523193359375,529.8699951171875,57.14645004272461,138.83999633789062,207.6068878173828
2024-11-15,224.7528839111328,413.3421936035156,172.09434509277344,173.49530029296875,202.61000061035156,553.1412963867188,320.7200012207031,141.9571533203125,182.6334228515625,24.350000381469727,324.379638671875,503.3699951171875,56.69259262084961,134.89999389648438,203.63336181640625
2024-11-18,227.7695770263672,414.0991516113281,174.8979034423828,176.39869689941406,201.6999969482422,553.4608154296875,338.739990234375,140.12744140625,184.6114501953125,24.84000015258789,321.37774658203125,499.510009765625,56.54460144042969,138.92999267578125,206.7128448486328
2024-11-19,228.02928161621094,416.12103271484375,177.71141052246094,179.17237854003906,204.61000061035156,560.1394653320312,346.0,146.98634338378906,187.76234436035156,24.200000762939453,322.5545654296875,499.6099853515625,56.24860382080078,139.38999938964844,208.85855102539062
2024-11-20,228.7484893798828,413.8302001953125,175.5763397216797,176.92747497558594,202.8800048828125,564.5619506835938,342.0299987792969,145.8665313720703,189.60121154785156,24.010000228881836,324.8184509277344,499.5,56.73206329345703,137.60000610351562,213.1797637939453
2024-11-21,228.26902770996094,412.0437927246094,167.2454833984375,168.85585021972656,198.3800048828125,562.1360473632812,339.6400146484375,146.6464080810547,191.27108764648438,24.440000534057617,334.87115478515625,504.44000244140625,56.791263580322266,137.49000549316406,220.92813110351562
2024-11-22,229.61753845214844,416.16552734375,164.38206481933594,166.19192504882812,197.1199951171875,558.1928100585938,352.55999755859375,141.92715454101562,191.13192749023438,24.5,341.09423828125,512.1500244140625,57.76803970336914,138.35000610351562,221.49436950683594
2024-11-25,232.61424255371094,417.95196533203125,167.26544189453125,169.04539489746094,201.4499969482422,564.1526489257812,338.5899963378906,135.9981231689453,186.8578338623047,24.8700008392334,338.192138671875,518.72998046875,57.955501556396484,141.1300048828125,224.63345336914062
2024-11-26,234.8018341064453,427.133544921875,168.73207092285156,170.23269653320312,207.86000061035156,572.5682983398438,338.2300109863281,136.89797973632812,189.22349548339844,24.049999237060547,342.2510986328125,525.2999877929688,58.79414749145508,137.72000122070312,227.31558227539062
2024-11-27,234.67198181152344,422.1435546875,168.84181213378906,170.43226623535156,205.74000549316406,568.2357177734375,332.8900146484375,135.31822204589844,181.5996856689453,23.649999618530273,329.11676025390625,513.6799926757812,58.4981575012207,136.24000549316406,225.41822814941406
2024-11-29,237.06935119628906,422.61260986328125,168.5624542236328,170.10301208496094,207.88999938964844,573.3470458984375,345.1600036621094,138.22776794433594,183.726806640625,24.049999237060547,329.0968017578125,515.9299926757812,58.419227600097656,137.17999267578125,225.9049835205078
2024-12-02,239.3268585205078,430.1175842285156,171.0966339111328,172.58734130859375,210.7100067138672,591.82568359375,357.0899963378906,138.60769653320312,180.31747436523438,23.93000030517578,330.11407470703125,516.2000122070312,58.636287689208984,142.05999755859375,225.88511657714844
2024-12-03,242.3834991455078,430.3371276855469,170.9469757080078,172.62725830078125,213.44000244140625,612.6104125976562,351.4200134277344,140.23744201660156,181.78854370117188,22.469999313354492,330.53289794921875,516.260009765625,58.68561935424805,141.97999572753906,227.48446655273438
2024-12-04,242.74310302734375,436.544677734375,173.9700164794922,175.69029235839844,218.16000366210938,612.7401733398438,357.92999267578125,145.1166534423828,187.05662536621094,21.959999084472656,366.874267578125,536.489990234375,58.82374954223633,143.99000549316406,231.9447479248047
2024-12-05,242.7730712890625,441.7342529296875,172.24400329589844,173.91432189941406,220.5500030517578,607.8983764648438,369.489990234375,145.04666137695312,185.11837768554688,20.799999237060547,360.40185546875,538.219970703125,59.218406677246094,141.36000061035156,233.1964111328125
2024-12-06,242.5732879638672,442.682373046875,174.30926513671875,176.0894012451172,227.02999877929688,622.7132568359375,389.2200012207031,142.42689514160156,190.53555297851562,20.920000076293945,361.0101623535156,552.9600219726562,59.09014129638672,138.58999633789062,236.46463012695312
2024-12-09,246.47900390625,445.12744140625,175.1682586669922,176.89846801757812,226.08999633789062,612.530517578125,389.7900085449219,138.79722595214844,189.30300903320312,20.809999465942383,350.618408203125,547.9299926757812,58.162696838378906,130.8699951171875,228.47784423828125
2024-12-10,247.4978790283203,442.4428405761719,184.9569854736328,186.31773376464844,225.0399932861328,618.2708129882812,400.989990234375,135.05758666992188,176.6695556640625,20.15999984741211,347.8758544921875,547.0499877929688,57.93577194213867,127.73999786376953,230.18646240234375
2024-12-11,246.2192840576172,448.0915222167969,195.1752166748047,196.4861602783203,230.25999450683594,631.6080932617188,424.7699890136719,139.29718017578125,177.50450134277344,20.1200008392334,353.8895263671875,549.9299926757812,57.8075065612793,130.14999389648438,228.5970458984375
2024-12-12,247.68768310546875,448.6603698730469,191.7391815185547,193.40965270996094,228.97000122070312,629.7213134765625,418.1000061035156,137.32736206054688,174.26414489746094,20.780000686645508,357.0609130859375,474.6300048828125,58.064029693603516,130.60000610351562,230.72288513183594
2024-12-13,247.85748291015625,446.37493896484375,189.6016387939453,191.16221618652344,227.4600067138672,619.2990112304688,436.2300109863281,134.23765563964844,172.3457489013672,20.34000015258789,353.3509826660156,465.69000244140625,57.837100982666016,126.91000366210938,229.29241943359375
2024-12-16,250.7642822265625,450.6863098144531,196.43377685546875,197.93450927734375,232.92999267578125,623.6851196289062,463.0199890136719,131.98785400390625,170.19876098632812,20.829999923706055,356.2630920410156,461.5299987792969,57.570709228515625,126.69000244140625,227.81227111816406
2024-12-17,253.20159912109375,453.5505676269531,195.1951904296875,196.8956756591797,231.14999389648438,618.889404296875,479.8599853515625,130.3780059814453,168.68792724609375,20.440000534057617,350.02001953125,455.2300109863281,57.738441467285156,125.0199966430664,227.4546661376953
2024-12-18,247.77757263183594,436.5147399902344,188.18325805664062,189.93360900878906,220.52000427246094,596.6591796875,440.1300048828125,128.8981475830078,164.41383361816406,19.299999237060547,336.7009582519531,441.30999755859375,56.761661529541016,121.41000366210938,218.712890625
2024-12-19,249.51565551757812,436.15545654296875,188.2931365966797,189.484130859375,223.2899932861328,595.0405883789062,436.1700134277344,130.66796875,167.77346801757812,19.059999465942383,335.7025451660156,437.3900146484375,56.860328674316406,118.87999725341797,222.43807983398438
2024-12-20,254.21051025390625,435.726318359375,191.18980407714844,192.74041748046875,224.9199981689453,584.7297973632812,421.05999755859375,134.68760681152344,168.6382293701172,19.520000457763672,343.1108703613281,447.1700134277344,57.738441467285156,119.20999908447266,221.8817901611328
2024-12-23,254.98965454101562,434.3790283203125,194.40611267089844,195.7669677734375,225.05999755859375,599.3167724609375,430.6000061035156,139.6571502685547,168.12135314941406,20.200000762939453,342.362060546875,446.739990234375,58.192298889160156,124.5999984741211,220.46124267578125
2024-12-24,257.91644287109375,438.4508361816406,195.8843994140625,197.34518432617188,229.0500030517578,607.2097778320312,462.2799987792969,140.2071075439453,170.37770080566406,20.399999618530273,343.8896484375,447.94000244140625,59.05067443847656,126.29000091552734,222.92483520507812
2024-12-26,258.7355041503906,437.2332763671875,195.375,196.87571716308594,227.0500030517578,602.8136596679688,454.1300048828125,139.91712951660156,170.6460418701172,20.440000534057617,341.18389892578125,450.1600036621094,59.17893981933594,125.05999755859375,223.4016571044922
2024-12-27,255.30929565429688,429.66845703125,192.5382537841797,193.81918334960938,223.75,599.27685546875,431.6600036621094,136.9973907470703,167.94244384765625,20.299999237060547,337.9190673828125,446.4800109863281,58.81388473510742,125.19000244140625,221.3056182861328
2024-12-30,251.9230194091797,423.9798583984375,191.02000427246094,192.47073364257812,221.3000030517578,590.7144165039062,417.4100036621094,137.47735595703125,165.90480041503906,19.81999969482422,335.2132873535156,445.79998779296875,58.39949035644531,122.44000244140625,218.79237365722656
2024-12-31,250.1449737548828,420.6565246582031,189.08224487304688,190.22328186035156,219.38999938964844,584.9895629882812,403.8399963378906,134.27764892578125,165.63641357421875,20.049999237060547,333.80548095703125,444.67999267578125,58.409358978271484,120.79000091552734,218.37515258789062
2025-01-02,243.5821990966797,417.74237060546875,189.2120819091797,190.41307067871094,220.22000122070312,598.7073364257812,379.2799987792969,138.29727172851562,165.0300750732422,20.219999313354492,330.1412658691406,441.0,58.310691833496094,120.62999725341797,218.4844207763672
2025-01-03,243.0927276611328,422.5028381347656,191.56936645507812,192.9102325439453,224.19000244140625,604.092529296875,410.44000244140625,144.4567108154297,165.31834411621094,20.559999465942383,332.37774658203125,430.57000732421875,58.46963119506836,125.37000274658203,221.17648315429688
2025-01-06,244.73092651367188,426.99383544921875,196.64352416992188,197.7347412109375,227.61000061035156,629.6398315429688,411.04998779296875,149.41624450683594,164.692138671875,19.8700008392334,330.011474609375,431.17999267578125,58.38022994995117,129.5500030517578,221.19635009765625
2025-01-07,241.94400024414062,421.5247802734375,195.26512145996094,196.4861602783203,222.11000061035156,617.3407592773438,394.3599853515625,140.12710571289062,161.05416870117188,20.010000228881836,324.4202575683594,422.6300048828125,58.53916931152344,127.33000183105469,222.47781372070312
2025-01-08,242.43344116210938,423.7104187011719,193.7268829345703,195.1676483154297,222.1300048828125,610.1771240234375,394.94000244140625,140.0971221923828,162.15748596191406,19.8799991607666,326.38714599609375,419.5799865722656,58.807376861572266,121.83999633789062,221.70297241210938
2025-01-10,236.58987426757812,418.11163330078125,191.81907653808594,192.95018005371094,218.94000244140625,615.3125610351562,394.739990234375,135.8975067138672,153.94699096679688,19.149999618530273,317.35137939453125,405.9200134277344,58.35042953491211,116.04000091552734,218.29566955566406
2025-01-13,234.14256286621094,416.35516357421875,190.79026794433594,192.0711669921875,218.4600067138672,607.789306640625,403.30999755859375,133.21774291992188,153.3690643310547,19.200000762939453,318.5694580078125,408.5,58.37029266357422,117.31999969482422,215.9612274169922
2025-01-14,233.02378845214844,414.8382263183594,189.4418182373047,190.8325958251953,217.75999450683594,593.7218017578125,396.3599853515625,131.7478790283203,155.75050354003906,19.200000762939453,323.0324401855469,412.7099914550781,58.93651580810547,116.08999633789062,216.3089141845703
2025-01-15,237.60874938964844,425.4569091796875,195.32504272460938,196.75584411621094,223.35000610351562,616.5714721679688,428.2200012207031,136.22747802734375,157.74334716796875,19.719999313354492,320.6561584472656,417.2799987792969,59.58220291137695,119.95999908447266,218.57382202148438
2025-01-16,228.00930786132812,423.7303466796875,192.68807983398438,194.1887664794922,220.66000366210938,610.756591796875,413.82000732421875,133.55772399902344,158.96893310546875,19.670000076293945,319.49798583984375,426.92999267578125,59.42326354980469,118.44000244140625,221.18641662597656
2025-01-17,229.7274169921875,428.1714782714844,195.77452087402344,197.3251953125,225.94000244140625,612.225341796875,426.5,137.6973419189453,160.45361328125,21.489999771118164,324.05084228515625,429.989990234375,59.830543518066406,121.45999908447266,223.30230712890625
2025-01-21,222.39547729492188,427.64251708984375,197.82217407226562,199.40283203125,230.7100067138672,615.9120483398438,424.07000732421875,140.81704711914062,171.9523162841797,21.770000457763672,326.3272399902344,436.3599853515625,60.625240325927734,122.27999877929688,222.77581787109375
2025-01-22,223.58416748046875,445.30712890625,198.1417999267578,199.8023681640625,235.00999450683594,622.94580078125,415.1099853515625,147.05648803710938,183.56060791015625,21.860000610351562,332.0981750488281,437.32000732421875,61.22126007080078,123.75,221.78244018554688
2025-01-23,223.41436767578125,445.8160705566406,197.7522430419922,199.35289001464844,235.4199981689453,635.88427734375,412.3800048828125,147.2064666748047,185.80255126953125,21.56999969482422,334.1349792480469,437.2799987792969,61.81727981567383,123.04000091552734,224.54403686523438
2025-01-24,222.5353240966797,443.17138671875,199.9796905517578,201.6702423095703,234.85000610351562,646.9144287109375,406.5799865722656,142.60687255859375,182.9428253173828,20.829999923706055,333.356201171875,435.3800048828125,61.81727981567383,122.83999633789062,223.312255859375
2025-01-27,229.6075439453125,433.6903991699219,191.58934020996094,193.54949951171875,235.4199981689453,659.29345703125,397.1499938964844,118.40910339355469,157.7134552001953,20.290000915527344,346.55548095703125,438.6000061035156,58.688175201416016,115.01000213623047,222.64669799804688
2025-01-28,237.99832153320312,446.30511474609375,195.07533264160156,196.8457489013672,238.14999389648438,673.7305908203125,398.0899963378906,128.9781494140625,163.41297912597656,19.799999237060547,359.38531494140625,442.8399963378906,59.035850524902344,114.16999816894531,224.16656494140625
2025-01-29,239.0971221923828,441.44482421875,195.18521118164062,196.9556121826172,237.07000732421875,675.888671875,389.1000061035156,123.6886215209961,161.44007873535156,19.75,353.44464111328125,441.67999267578125,59.15505599975586,117.3499984741211,227.11691284179688
2025-01-30,237.3290557861328,414.1595458984375,200.638916015625,202.3994140625,234.63999938964844,686.3893432617188,400.2799987792969,124.63853454589844,169.77015686035156,20.010000228881836,343.031005859375,446.0,60.06895446777344,118.86000061035156,256.56072998046875
2025-01-31,235.74081420898438,414.22943115234375,203.78530883789062,205.3660430908203,237.67999267578125,688.5673828125,404.6000061035156,120.0589599609375,169.4512939453125,19.43000030517578,341.1639404296875,437.45001220703125,60.198089599609375,115.94999694824219,254.00775146484375
2025-02-03,227.75958251953125,410.09771728515625,200.99850463867188,202.40939331054688,237.4199981689453,696.840087890625,383.67999267578125,116.64927673339844,167.99652099609375,19.3799991607666,338.7077941894531,438.6000061035156,60.63517379760742,114.2699966430664,259.0044860839844
2025-02-04,232.54432678222656,411.5447998046875,206.14259338378906,207.4736328125,242.05999755859375,703.5640869140625,392.2099914550781,118.63909149169922,167.2890625,19.290000915527344,343.6001281738281,440.2300109863281,60.93318557739258,119.5,262.70977783203125
2025-02-05,232.21469116210938,412.4629821777344,191.1099090576172,193.0800323486328,236.1699981689453,704.2434692382812,378.1700134277344,124.81851959228516,171.04556274414062,19.649999618530273,347.3841552734375,437.6300048828125,62.155025482177734,112.01000213623047,261.55743408203125
2025-02-06,232.9638671875,414.9879150390625,191.3795928955078,193.0900115966797,238.8300018310547,711.3571166992188,374.32000732421875,128.66815185546875,171.73309326171875,19.3799991607666,330.291015625,435.3999938964844,61.857017517089844,110.16000366210938,251.76271057128906
2025-02-07,227.3800048828125,408.9300537109375,185.1267852783203,186.92703247070312,229.14999389648438,713.8848876953125,361.6199951171875,129.8280487060547,173.83554077148438,19.100000381469727,325.3188171386719,433.07000732421875,61.857017517089844,107.55999755859375,250.66998291015625
2025-02-10,227.64999389648438,411.3951110839844,186.2554931640625,187.98582458496094,233.13999938964844,716.7623291015625,350.7300109863281,133.55772399902344,178.27957153320312,19.770000457763672,326.68670654296875,451.1000061035156,62.393436431884766,110.4800033569336,249.27000427246094
2025-02-11,232.6199951171875,410.6166687011719,185.10682678222656,186.8571319580078,232.75999450683594,719.16015625,328.5,132.7877960205078,176.55577087402344,20.969999313354492,323.8910827636719,458.82000732421875,62.01595687866211,111.0999984741211,254.6999969482422
2025-02-12,236.8699951171875,408.2214660644531,183.39878845214844,185.21897888183594,228.92999267578125,724.7352294921875,336.510009765625,131.12794494628906,171.6035614013672,22.479999542236328,325.6083679199219,462.760009765625,62.115291595458984,111.72000122070312,255.80999755859375
2025-02-13,241.52999877929688,409.7184753417969,185.92587280273438,187.66619873046875,230.3699951171875,727.9124145507812,355.94000244140625,135.27755737304688,173.23768615722656,24.1299991607666,329.3325500488281,459.2200012207031,63.416603088378906,111.80999755859375,259.19000244140625
2025-02-14,244.60000610351562,407.6126708984375,185.01690673828125,186.6573486328125,228.67999267578125,736.0151977539062,355.8399963378906,138.8372344970703,173.53662109375,23.600000381469727,326.0277404785156,460.1600036621094,64.43977355957031,113.0999984741211,261.2799987792969
2025-02-18,244.47000122070312,408.8202819824219,183.55859375,185.58856201171875,226.64999389648438,715.7332153320312,354.1099853515625,139.38717651367188,179.15643310546875,27.389999389648438,328.44390869140625,464.1099853515625,64.16162872314453,114.27999877929688,263.07000732421875
2025-02-19,244.8699951171875,413.94000244140625,185.05686950683594,186.91705322265625,226.6300048828125,703.1444702148438,360.55999755859375,139.21719360351562,180.87026977539062,25.719999313354492,324.0208740234375,456.989990234375,64.40996551513672,114.69000244140625,264.32000732421875
2025-02-20,245.8300018310547,416.1300048828125,184.34768676757812,186.4276123046875,222.8800048828125,694.222412109375,354.3999938964844,140.0971221923828,175.37002563476562,26.09000015258789,317.9304504394531,454.69000244140625,64.24109649658203,114.16999816894531,264.739990234375
2025-02-21,245.5500030517578,408.2099914550781,179.4533233642578,181.3733673095703,216.5800018310547,682.9423828125,337.79998779296875,134.41763305664062,167.20933532714844,24.8700008392334,309.31396484375,444.32000732421875,63.5556755065918,110.83999633789062,261.4800109863281
2025-02-24,247.10000610351562,404.0,179.04379272460938,180.9838104248047,212.7100067138672,667.5361328125,330.5299987792969,130.2680206298828,169.35165405273438,24.270000457763672,307.8363037109375,444.4200134277344,62.82058334350586,108.11000061035156,261.8699951171875
